url,research_question
https://aclanthology.org/2024.wmt-1.8/,"Can the use of continue pre-training and contrastive preference optimization improve the performance of neural machine translation models, as measured by the accuracy of the final translation output? Does the combination of Minimum Bayesian risk decoding and supervised fine-tuning enhance the effectiveness of large language models in machine translation tasks?"
https://aclanthology.org/2020.lrec-1.282/,"How can MKGDB's large hypernymy graph be effectively utilized to improve the performance of information extraction tasks, such as named entity recognition and part-of-speech tagging, in open-domain natural language processing applications?"
https://aclanthology.org/2021.ranlp-srw.24/,"Can the use of longer segments in Translation Memory systems be improved through the development of new matching algorithms or techniques, and what metrics would be most suitable for evaluating their success?"
https://aclanthology.org/2021.ranlp-1.78/,Can a word sense disambiguation model be improved by incorporating an author's sense distribution into its training data to better capture the nuances of individual authors' writing styles?
https://aclanthology.org/2023.ranlp-1.3/,What are the effects of incorporating a proprietary skill ontology and lexicon on the grammatical consistency of generated sentences in the sentence generation pipeline for job ads on Stepstone?
https://aclanthology.org/2020.lrec-1.530/,Can a deep learning model trained on a large Portuguese dataset achieve high accuracy in detecting offensive language in videos using word embeddings?
https://aclanthology.org/2020.lrec-1.749/,Can the proposed corpus of annotated Brazilian Portuguese texts be used to develop a machine learning model that can accurately detect early signs of depression in social media posts with a precision of at least 80%?
https://aclanthology.org/2022.wmt-1.48/,Can the proposed metric effectively capture the fluency and context of machine translation outputs by considering both syntactic and contextual similarities?
https://aclanthology.org/K18-1010/,"Can the proposed machine reading comprehension model's performance be evaluated using a benchmark that focuses on the accuracy of its ability to aggregate information from multiple sources, and does the two-staged attention mechanism significantly improve its overall performance compared to a single-staged attention architecture?"
https://aclanthology.org/2020.lrec-1.667/,"Can the use of meta information such as emotion and intimacy in training neural conversational models lead to more realistic and engaging user interactions, and how can this be evaluated using metrics such as user satisfaction or syntactic correctness?"
https://aclanthology.org/2020.lrec-1.436/,How does the proposed PPMI method compare to the recent state-of-the-art PU-Learning method in word embeddings for low-resource languages?
https://aclanthology.org/R17-1091/,"Can a Support Vector Machine classifier trained on lexical features be used to predict the law area of a case with a high level of accuracy, and can the addition of time period information improve the prediction of the case's textual form? Can the use of masking the judge's motivation in a case description affect the performance of a linear SVM classifier in predicting the time span of a ruling?"
https://aclanthology.org/R17-1024/,"Can machine learning algorithms be trained to accurately extract anatomical entities and findings from radiology reports written in Spanish, using a dataset annotated by human annotators?"
https://aclanthology.org/2020.lrec-1.740/,"Can the proposed approach be extended to accommodate the challenges of real-time sign recognition in noisy environments, and how would this impact the evaluation of the model's performance in such scenarios?"
https://aclanthology.org/2022.cl-4.13/,Can Compositional Distributional Semantics models based on Information Theory improve the accuracy of text representation models in terms of correspondence between embedding and meaning spaces?
https://aclanthology.org/2022.conll-1.4/,Can the CARE DB dataset be used to train and compare the performance of different BERT-based models for emotion detection and affective response prediction tasks?
https://aclanthology.org/2023.cl-2.6/,"Can lexical semantics of arguments contribute to the explicit and implicit signaling of contrast and concession relations in discourse, and how do different parts of speech contribute to these semantic relations?"
https://aclanthology.org/2020.lrec-1.175/,Can machine learning algorithms utilizing readability features improve the accuracy of fake news detection for the Brazilian Portuguese language up to 92%?
https://aclanthology.org/R17-1103/,"Can multilingual and cross-lingual Complex Word Identification (CWI) models trained on a single language achieve comparable performance to monolingual models when applied to other languages, and what are the language-independent features required to improve cross-lingual CWI performance?"
https://aclanthology.org/2021.ranlp-1.41/,Does the use of a Transformer with convolutional neural network architecture improve the performance of the joint learning method for code-mixed social media text compared to traditional architectures?
https://aclanthology.org/2020.lrec-1.645/,Can the machine learning models used to create the modern subcorpus of TOROT be fine-tuned to improve the accuracy of Old Church Slavonic text classification tasks?
https://aclanthology.org/2020.cl-4.4/,How does the proposed framework incorporate language-specific constraints to prune the search space and filter candidates during inference for Sanskrit?
https://aclanthology.org/R19-1002/,"Does the use of monolingual datasets in the proposed round-trip training approach affect the computational resources required for training bilingual NMT models, and what is the trade-off between model performance and training time?"
https://aclanthology.org/K19-1086/,"Can the use of Aggressive Stochastic Weight Averaging (ASWA) improve the consistency of model interpretations when using random seeds, and does it reduce the standard deviation of model performance?"
https://aclanthology.org/2020.conll-1.8/,"Can the removal of known examples of a lexical relation from training corpora affect the performance of neural word embeddings in analogy completion tasks, and what are the implications of this finding for the design of semantic relation-aware models?"
https://aclanthology.org/2020.wmt-1.66/,"Can a multilingual neural machine translation model be adapted to generate paraphrases of high grammatical correctness while controlling lexical diversity, and what is the optimal approach for achieving this goal in terms of processing time?"
https://aclanthology.org/R17-1075/,"Can the proposed method of creating class-related sense dictionaries significantly improve the accuracy of distinguishing genuine Polish suicide notes from counterfeited ones? Can the algorithm be further optimized by incorporating additional features or techniques, such as using machine learning models or natural language processing techniques to enhance the performance of SNs classification?"
https://aclanthology.org/2021.wmt-1.75/,What is the impact of combining lightweight Transformer architectures with knowledge distillation strategies on the efficiency of the NiuTrans system?
https://aclanthology.org/K17-3021/,Can a word embedding approach based on universal tag distributions improve the performance of a parser that bypasses part-of-speech tagging in parsing from raw text to universal dependencies?
https://aclanthology.org/2024.conll-1.26/,"Can pre-trained Vision-Language models effectively capture object affordances from in-the-wild sentences, and how does few-shot fine-tuning improve their performance?"
https://aclanthology.org/2021.ranlp-1.121/,Does the proposed metric for measuring terminological consistency provide a reliable evaluation measure for assessing the quality of machine translation systems in terms of consistency and BLEU score?
https://aclanthology.org/2023.conll-1.11/,Does the incorporation of Graph Isomorphism Network on top of the BERT encoder enhance the ability of language models to leverage topological signal from the encoded representations?
https://aclanthology.org/2020.wmt-1.83/,Can a two-stage training pipeline combining pre-training of a BERT-like cross-lingual language model and fine-tuning with an additional neural decoder improve the performance of Automatic Post-Editing tasks?
https://aclanthology.org/J17-4000/,Can the inclusion of discourse elements and relations from the Rhetorical Structure Theory parse trees enhance the accuracy of machine translation evaluation metrics?
https://aclanthology.org/2020.lrec-1.651/,Can the ODIL Syntax corpus be used to evaluate the performance of a parser in annotating temporal entities and temporal relations in French speech?
https://aclanthology.org/2022.wmt-1.37/,Can a data cleaning approach that incorporates TM-augmented NMT improve the BLEU and COMET scores of the Japanese to English machine translation task?
https://aclanthology.org/2020.lrec-1.470/,"Can Neural Machine Translation Architectures be improved by incorporating linguistic resources and annotation for handling of Multiword Expressions in source and target languages, and how does this impact translation accuracy and BLEU scores?"
https://aclanthology.org/2024.cl-3.7/,"Can existing datasets for bias evaluation be effectively used to develop and train LLMs that produce fair and inclusive text, and what are the challenges in creating new datasets to address emerging social biases?"
https://aclanthology.org/2023.ranlp-1.24/,"Can existing multilingual entity linking models be improved by integrating knowledge graph-based methods with traditional NLP approaches, and what is the impact on the processing time and accuracy?"
https://aclanthology.org/2020.lrec-1.617/,"Can NoReC_fine, a dataset for fine-grained sentiment analysis in Norwegian, effectively capture the nuances of polar expressions, targets, and holders of opinion in annotated texts, and how does the use of these annotations improve the performance of a sentiment analysis model on this task?"
https://aclanthology.org/J74-3001/,"Can a natural language processing technique be developed to improve the efficiency and effectiveness of the report generation process, leveraging the features of the Secretary-Treasurer's report and Editor's report, and what metrics would be most suitable for evaluation?"
https://aclanthology.org/2020.lrec-1.635/,"Can the proposed dataset GRAIN-S, with its combination of gold- and silver-standard annotation layers and high-quality syntax trees, effectively serve as a resource for research into techniques for model adaptation and corpus-independent tools in the context of speech and text analysis?"
https://aclanthology.org/2020.lrec-1.374/,"What are the differences in lexical diversity and word frequency correlations between child-directed and written Hong Kong Cantonese speech, and how can these findings inform the design of future NLP and psycholinguistics studies?"
https://aclanthology.org/2020.lrec-1.203/,"Does the connotation of emotion labels influence the effectiveness of an emotion-annotated corpus in various domains and topics, and if so, how can this impact be mitigated when developing a dataset for emotional state classification?"
https://aclanthology.org/2021.wmt-1.113/,"Can we design a data denoising strategy to enhance the fine-tuning process of the model on the BLEURT task, leading to improved correlations with human annotations?"
https://aclanthology.org/2020.lrec-1.661/,How do linguistic features extracted from users' answers impact the reputation of users in CQA forums?
https://aclanthology.org/2020.lrec-1.97/,Can the application of corpus-based methods to analyze the semantic representations of Classical Chinese terms aid in understanding the stability and evolution of gender-specific language use across different dynastic histories?
https://aclanthology.org/2022.wmt-1.27/,Can the use of publicly and privately sourced data in the training of the PROMT systems using the MarianNMT toolkit and transformer-big configuration impact the performance of the systems in the English-Ukrainian direction?
https://aclanthology.org/2021.wmt-1.88/,"Can the pretraining strategy using mBART improve the translation quality of machine translation models in low-resource language pairs, and how does it compare to other pretraining strategies in terms of BLEU scores?"
https://aclanthology.org/J19-2001/,"Can a Bayesian model learn good latent representations of languages that can accurately infer typological features from incomplete data, and what is the impact of using phylogenetically and/or spatially related languages on the model's performance in recovering missing values?"
https://aclanthology.org/2021.ranlp-1.124/,Can a multilingual coreference resolution model trained on a dataset of harmonized annotations outperform a monolingual model in terms of accuracy for Slavic languages?
https://aclanthology.org/2020.conll-shared.6/,"Does the integration of BERT contextualized embeddings in transition-based parsers lead to better performance in MRP tasks, and can the proposed system generalize to support new MRP frameworks and languages?"
https://aclanthology.org/2020.lrec-1.697/,"Can the use of reified I/O logic to formalize if-then rules in LegalRuleML improve the accuracy of rule-based systems in enforcing GDPR provisions, as measured by the number of correctly identified data breaches?"
https://aclanthology.org/2023.ranlp-1.49/,"What are the parameters and methods used to annotate MWEs in the AlphaMWE-Arabic corpus, and how do they differ from those used in other parallel corpora?"
https://aclanthology.org/2021.ranlp-1.69/,"Can the use of parsed graphs versus manually annotated graphs affect the quality of opinion summarization systems, particularly in terms of semantic representation and overall output?"
https://aclanthology.org/2024.conll-1.6/,"Can pre-trained models perform editing tasks such as making text more cohesive and paraphrasing with comparable accuracy to supervised models, and if so, how can these models be improved to neutralize outdated information and update text style consistently?"
https://aclanthology.org/2023.wmt-1.57/,Can a fine-tuned mT5 encoder-decoder language model improve the accuracy of terminology detection and measurement unit recognition in English-German translation pairs?
https://aclanthology.org/2020.wmt-1.8/,"Can the proposed back-translation technique improve the accuracy of Tamil-English news translation tasks when combined with word dropout, and how does the choice of subword segmentation technique (Ataman et al., 2017 or SentencePiece, Kudo and Richardson, 2018) impact the overall performance of the NMT model?"
https://aclanthology.org/K18-2004/,Can the use of deep contextualized word embeddings improve the accuracy of part-of-speech tagging in the HIT-SCIR system compared to the original Stanford system?
https://aclanthology.org/2023.ranlp-1.41/,Can the forecasting of hateful responses triggered by social media posts be improved through the use of masked language modeling and dataset merging techniques for Transformer-based models?
https://aclanthology.org/K18-1000/,Does the proposed model's use of low-rank log-potential scoring matrices enable more efficient inference than traditional CRF models when dealing with complex non-local constraints?
https://aclanthology.org/2020.lrec-1.41/,"Can the use of preposition use feedback comments be correlated with improved student performance in writing tasks, as measured by a significant increase in syntactic correctness and overall writing quality?"
https://aclanthology.org/2021.wmt-1.95/,Can the incorporation of cross-attention networks in the exchange of information between two pre-trained monolingual encoders enhance the performance of word-level and sentence-level quality estimation systems?
https://aclanthology.org/2020.wmt-1.71/,"Can the use of residual adapters in machine translation improve the robustness of baseline models to domain errors, and what are the computational costs associated with this approach compared to fine-tuning the entire model?"
https://aclanthology.org/2021.wmt-1.72/,"How do the automatic metrics perform in correlating with human ratings on the news and TED talks domains, and what is the impact of using expert-based MQM annotation versus DA scores on the evaluation of automatic metrics in translation systems?"
https://aclanthology.org/2023.ranlp-1.132/,Can generative models achieve comparable or superior results to finetuned LLM models in terms of detecting machine-generated text using BERT?
https://aclanthology.org/J74-3002/,Can the use of transfer learning and fine-tuning of a pre-trained language model on a smaller dataset be an effective strategy for adapting to domain-specific terminology in a text classification task?
https://aclanthology.org/2020.wmt-1.51/,"Is the use of a byte-pair encoding based transformer model sufficient for achieving high-quality translations in low-resource language pairs, and can an ensemble approach combining multiple transformer models improve fluency?"
https://aclanthology.org/2020.lrec-1.698/,Can the UDS dataset improve the accuracy of decompositional semantics-aligned annotation sets by providing a unified semantic graph specification through the Decomp toolkit?
https://aclanthology.org/2023.conll-1.13/,Can the proposed Information Quantifier (IQ) model effectively balance the trade-off between translation quality and latency in Simultaneous Translation by accurately quantifying the information available to the offline model?
https://aclanthology.org/2020.wmt-1.10/,Can we develop a more efficient unsupervised pre-training method for encoder-decoder models in machine translation tasks that leverages large amounts of monolingual data and achieves comparable performance to our approach?
https://aclanthology.org/2022.cl-4.16/,Can NEA improve the coherence of LDA topic models by reducing the impact of noisy topics when the number of topics is large?
https://aclanthology.org/2020.cl-3.3/,"Can deep-syntactic frameworks based on linguistic theories differ from NLP-motivated approaches in their representation of sentence meaning, and what are the key characteristics of each framework?"
https://aclanthology.org/J17-3005/,"Can a variation of the γcat coefficient be used to assess the agreement on categorization of predefined units in a continuum, and how does it compare to existing measures such as Krippendorff's α in terms of accuracy and processing time?"
https://aclanthology.org/2022.cl-4.20/,"Can the use of implicit training methods for non-expert annotators improve the accuracy of the annotation process compared to traditional explicit training methods in terms of processing time, and can the updated inequality symbol be verified using computational methods? Can the comparison of annotation times for control instances in the updated paper be accurately measured using statistical methods to determine if the p-value is indeed smaller than 0.05?"
https://aclanthology.org/2020.lrec-1.507/,Can machine learning models achieve high accuracy in spell-checking Arabic dialects using the Conventional Orthography for Dialectal Arabic (CODA) compared to raw original forms?
https://aclanthology.org/2023.ranlp-1.25/,"What are the characteristics of the self-compiled expert academic writing corpus EXPRES that contribute to the development of the Ro-AWL, and how do they differ from the existing data such as the Romanian Frequency List based on the ROMBAC corpus?"
https://aclanthology.org/K18-1008/,"How do the proposed gating mechanisms impact the overall performance of the model in incorporating corpus-level contextual information, and what are the trade-offs between the importance of document-level and corpus-level contextual information?"
https://aclanthology.org/J17-2000/,"Can bilingual lexicon induction be improved by incorporating more features that capture contextual and temporal information in the training data, and can a discriminative approach outperform a generative approach in terms of translation quality for low-frequency words? Does the use of larger seed bilingual dictionaries and monolingual training corpora impact the accuracy of bilingual lexicon induction?"
https://aclanthology.org/2023.ranlp-1.86/,Can the use of Word2Vec and fastText models improve the precision of medical translations into pictographs in communication between doctors and patients with intellectual disabilities? Can the application of CamemBERT and its variants in medical word sense disambiguation contribute to more accurate pictograph translations in this context?
https://aclanthology.org/2020.lrec-1.339/,How do the accuracies of slot filling tasks compare when models are trained exclusively on Basque projected data versus combined Basque projected and rich-resource languages data?
https://aclanthology.org/2023.wmt-1.29/,"Does the use of fine-tuning with Chinese-English data improve the performance of the mBART50 model for literary translation, as measured by the accuracy of the translation outputs? Does the approach of training a sentence-level transformer model for a shorter duration and using a lower batch size compared to the document-level transformer model improve the processing time for large-scale literary translation tasks?"
https://aclanthology.org/2020.cl-2.5/,"Can the use of multilingual models lead to improved performance in non-trainable similarity tasks, and what is the impact of including additional languages on this improvement?"
https://aclanthology.org/2020.lrec-1.555/,Can an End-to-End neural approach for named entity recognition be more accurate than a traditional pipeline approach using the latest advancements in speech recognition and NER models?
https://aclanthology.org/2020.lrec-1.575/,"Can the proposed BSF training mechanism and ensemble of discriminators effectively capture the sample quality and diversity of generated sequences in NLG, as measured by Fr ́ech ́et Distance?"
https://aclanthology.org/R17-1089/,"How does the proposed metric compare to ROUGE metrics in terms of accuracy in measuring content coverage of automatic summaries, and what specific aspects of the abstract meaning representation do they capture?"
https://aclanthology.org/K19-1069/,"Can the proposed relation module be effectively integrated with different MRC models, such as BiDAF and BERT, to improve their non-answerability detection capabilities?"
https://aclanthology.org/2023.wmt-1.37/,Can the application of Bicleaner AI in filtering parallel data pairs improve the overall quality of the curated data based on language detection and fluency classification metrics?
https://aclanthology.org/2024.conll-1.10/,Does the application of CATE in toxicity mitigation in language models reduce inadvertent bias towards protected groups post detoxification?
https://aclanthology.org/2024.conll-babylm.8/,What is the impact of linguistically motivated biases on the performance of gated Recurrent Neural Networks in learning the relevant set of linguistic constraints for the BLiMP task?
https://aclanthology.org/2022.conll-1.17/,"Does the coverage of typological databases impact the success of cross-lingual transfer of parsing models, and can alternative feature spaces be more effective in explaining this relationship?"
https://aclanthology.org/2024.conll-1.9/,Can a self-prompting-based question-answer generation process improve the generalizability of Large Language Models to new information in question-answer pairs pertaining to the updating information?
https://aclanthology.org/2020.wmt-1.130/,Does the incorporation of orthographically similar word pairs and transliterations of out-of-vocabulary words into the training data enhance the performance of statistical machine translation systems for minority languages?
https://aclanthology.org/2020.lrec-1.355/,Can the proposed method for creating monolingual corpora for low-resource languages be evaluated using language modelling and character-level perplexity metrics to assess its effectiveness in noisy pages and low-structured content?
https://aclanthology.org/R17-1096/,What are the specific features of eye-tracking data that can be used to improve the accuracy of named entity recognition systems in natural language processing tasks?
https://aclanthology.org/2021.cl-2.13/,Can CausaLM's fine-tuning of deep contextualized embedding models with auxiliary adversarial tasks improve the language representation model's ability to distinguish between correlation and causation in text-based models?
https://aclanthology.org/R17-1063/,"Can the inclusion of a larger and more comprehensive dictionary improve the accuracy of the lemmatization tool for named entities in Polish, and what are the potential limitations of using such an approach?"
https://aclanthology.org/2024.conll-babylm.1/,"Can curriculum learning enhance the performance of a language model when trained on a curated dataset of child-directed transcripts and TVR dialogues, and what are the implications for dataset selection and vocabulary scaling?"
https://aclanthology.org/2021.ranlp-1.23/,Can machine learning models trained on part-of-speech features extracted from social media data accurately predict the likelihood of a user experiencing depression?
https://aclanthology.org/2020.lrec-1.334/,Can the quality of word embeddings improve when using curated corpora and language-dependent processing for low-resourced languages?
https://aclanthology.org/2023.ranlp-1.99/,"Can ChatGPT's chain-of-thought prompting strategy effectively improve the overall performance of QA models on figurative language, and what are the key factors contributing to its success?"
https://aclanthology.org/2020.wmt-1.127/,What is the effect of fine-tuning a monolingual pretrained language generation model on both source and target languages on the performance of unsupervised neural machine translation systems?
https://aclanthology.org/2020.lrec-1.207/,What is the potential of using speech-based features to improve the accuracy of disfluency detection in semi-directed interviews compared to text-based features?
https://aclanthology.org/2020.wmt-1.43/,"Can the Transformer-based Neural Machine Translation approach be improved for Hindi-Marathi translation, and how does its performance compare to other NMT models in terms of BLEU score?"
https://aclanthology.org/J17-1001/,What is the most effective way to incorporate distributional information into the word sense disambiguation model to weigh the influence of each word on the decisions of others in an evolutionary game theory framework?
https://aclanthology.org/2020.lrec-1.551/,"Can BERT-based sequence labelling models achieve high accuracy in anonymising clinical data by removing sensitive information, and how do they compare to other anonymisation algorithms in terms of processing time? Can pre-trained BERT models be adapted to improve the efficiency of anonymisation tasks for specific domains, such as clinical data in Spanish?"
https://aclanthology.org/2021.cl-1.7/,Can a simple probabilistic context-free grammar induction model achieve accurate constituent boundary prediction using a limited working memory capacity compared to an unbounded model?
https://aclanthology.org/K17-3025/,Can the integration of lexicon-based morphological analyzers with neural network-based parsing models improve the overall performance of the sentence parsing task in the French language?
https://aclanthology.org/2021.conll-1.21/,Can training models on text with spelling errors enhance the effectiveness of tokenization repair methods in identifying and correcting tokenization errors?
https://aclanthology.org/2024.wmt-1.10/,Can FT-LLMs achieve state-of-the-art performance on the WMT24 general MT shared task for English to Chinese using high-quality but small bitext datasets?
https://aclanthology.org/2023.ranlp-1.111/,Can domain-specific adapters trained on a fixed underlying sentence embedding model achieve competitive performance with fine-tuning the entire model?
https://aclanthology.org/2022.wmt-1.8/,"Does Continuous Rating provide a more accurate assessment of comprehension of foreign language documents than factual questionnaires, and do users' preferences for subtitle layout and presentation style impact their evaluation of SST quality?"
https://aclanthology.org/2020.lrec-1.626/,"Can the proposed annotation scheme for irony activators in TWITTIRÒ-UD enhance the development of more accurate irony detection models in sentiment analysis, as measured by the F1-score on a blind test dataset?"
https://aclanthology.org/K18-1021/,"What are the key factors that influence the accuracy of unsupervised keyphrase extraction methods, such as EmbedRank, in generalizing well to new domains and document types?"
https://aclanthology.org/2021.ranlp-1.30/,"Can the integration of word, subword, and character cluster information into a character-based Thai word-segmentation model lead to more accurate word boundary estimation than using only character units?"
https://aclanthology.org/2021.wmt-1.66/,"Does the correlation between human judgements and QE systems' performance improve when QE systems are evaluated on their ability to detect meaning-altering perturbations, rather than relying on manual quality annotation?"
https://aclanthology.org/2020.lrec-1.310/,"Can the use of machine learning models trained on the Mycenaean Linear B dataset improve the deciphering of damaged inscriptions compared to traditional methods, and what is the average processing time for such models?"
https://aclanthology.org/2020.lrec-1.438/,"What is the performance of the proposed method on POS and lemma disambiguation compared to state-of-the-art supervised models using manually annotated data, in terms of accuracy and processing time?"
https://aclanthology.org/2020.lrec-1.466/,"Can the use of OpusTools for data diagnostics improve the consistency and quality of the OPUS corpus collection, and what metrics can be used to evaluate the effectiveness of this approach?"
https://aclanthology.org/K19-1040/,What is the impact of multimodality on the performance of entity-aware neural comprehension models in capturing temporal and causal relations in text instructions?
https://aclanthology.org/J76-2001/,Can the use of natural language processing and machine learning algorithms be evaluated for its impact on the reading speed and comprehension of individuals with dyslexia?
https://aclanthology.org/K18-1044/,"Can EARP improve the accuracy of analogical retrieval tasks by incorporating word order information in word vector embeddings compared to skip-gram with negative sampling, as demonstrated on the Bigger Analogy Test Set?"
https://aclanthology.org/2020.lrec-1.526/,"Can visual grounding annotations improve the understanding of cooking workflows by providing a clear link between the procedural text and visual observation, and can they enable the estimation of contextual information from an image sequence of recipes?"
https://aclanthology.org/K17-3008/,"Can the incorporation of additional external data improve the accuracy of UDPipe's multilingual pipeline on specific language pairs or tasks, as measured by F1-score or precision, in comparison to the baseline model?"
https://aclanthology.org/2023.cl-4.4/,"How can the proposed embedding approach mitigate the sparsity issues in language use data when modeling small areas, and what are the implications of this approach for sociolinguistic research in Texas?"
https://aclanthology.org/J74-3002/,Can a deep learning approach utilizing a transformer-based architecture be applied to improve the accuracy of a named entity recognition system for handling out-of-vocabulary words in a large corpus of text data?
https://aclanthology.org/2023.conll-1.18/,"How do compositional splitting strategies impact the performance of NLP models across different datasets, measured by the accuracy of compositional generalization splits?"
https://aclanthology.org/2021.wmt-1.117/,Does the proposed method generalize to other language pairs and maintain its performance when applied to different types of noise in the data?
https://aclanthology.org/2022.wmt-1.19/,Can the application of the talking-heads trick in the DeepBig-TalkingHeads model improve its performance in translating English to Chinese compared to the original DeepBig model using the same pre-trained model?
https://aclanthology.org/2020.lrec-1.197/,"Can a machine learning model learn to accurately evaluate the quality of generated dialogue by comparing two systems, and what are the key factors that influence its performance in different dialog contexts?"
https://aclanthology.org/2023.conll-1.36/,"Can a single hidden state in a transformer network accurately predict the token output at position t+2, and if so, what is the average accuracy of such predictions?"
https://aclanthology.org/2020.lrec-1.637/,Can a dependency-style parsing procedure be applied to annotate flow graphs of cooking procedures with high accuracy and efficiency?
https://aclanthology.org/K19-1073/,"Can the proposed pretraining-based encoder-decoder framework outperform the existing state-of-the-art models in terms of accuracy on the text summarization task, and how does the use of BERT in the second stage of the decoder affect the performance of the model?"
https://aclanthology.org/2020.lrec-1.434/,Can the proposed end-to-end differentiable neural network approach for annotating the WSM Corpus improve the efficiency of manual annotation processes for diseases such as Depression and Parkinson’s disease in real-life situations? Can the proposed method generalize to scenarios where the data is organized in bags but does not meet the standard Multiple Instance Learning (MIL) bag label conditions?
https://aclanthology.org/2021.cl-4.28/,Can sequence-level evaluation metrics such as BLEU be used to train Non-Autoregressive Neural Machine Translation models and how can these metrics be effectively used to estimate the quality of NAT outputs?
https://aclanthology.org/2022.cl-4.10/,Can the application of adapter modules and temporal ensembling improve the efficiency and quality of pseudo samples in pseudo-rehearsal methods?
https://aclanthology.org/2020.lrec-1.117/,"How can the combination of GermaLemma, word embedding models, and Germanet be used to evaluate the semantic similarity between dialectal and standard language words in a meaningful way?"
https://aclanthology.org/2023.ranlp-1.83/,"Can the proposed model be effectively evaluated and generalized to different domains, such as Measles, using transfer learning techniques on a large corpus of text?"
https://aclanthology.org/J19-2006/,Do multilingual neural language models learn to represent languages in a way that is more closely tied to their genetic and geographical characteristics than their structural similarities?
https://aclanthology.org/K19-1024/,"Can a discriminator-based approach that leverages semantic knowledge learned from bilingual sentence alignment improve the translation adequacy of Neural Machine Translation (NMT) models, and how can an adversarial learning framework be used to transfer this knowledge to the NMT model?"
https://aclanthology.org/K17-3022/,Can a greedy transition approach to dependency parsing using a neural network-based parser be more effective than other parsing methods in handling multilingual text?
https://aclanthology.org/2020.lrec-1.374/,"How can Cifu's phonological and orthographic information be used to improve the accuracy of Hong Kong Cantonese language models, and what are the implications for NLP applications and psycholinguistics experiments?"
https://aclanthology.org/2020.lrec-1.471/,"Does the introduction of a new mapping for the KAIST POS tag set to the UPOS effectively address the need for a more comprehensive Korean POS tag set, resulting in a significant improvement in the accuracy of part-of-speech tagging for Korean language texts?"
https://aclanthology.org/2020.lrec-1.36/,"Can machine learning models predict the effort required to complete named entity annotation tasks with high accuracy and precision, and if so, what are the key factors that influence the time spent on such tasks, such as cognitive load and input length?"
https://aclanthology.org/2020.wmt-1.7/,"What are the performance metrics used in the paper to evaluate the translation systems, and how do they vary across the different language pairs and techniques employed?"
https://aclanthology.org/2021.conll-1.10/,How do the pre-trained ELECTRA model and fine-tuned RoBERTa model perform in the GLUE and Visual Dialog benchmarks when enriched with Lancaster norms and image vectors?
https://aclanthology.org/K18-2012/,"What is the effectiveness of the proposed end-to-end parsing pipeline in improving lemmatization accuracy compared to other state-of-the-art methods, and how does it perform in terms of morphological tagging accuracy?"
https://aclanthology.org/2020.lrec-1.267/,Can the STEM-ECR v1.0 dataset effectively serve as a benchmark for evaluating the performance of BERT-based neural models in extracting multidisciplinary scientific entities from a domain-independent fashion?
https://aclanthology.org/2020.lrec-1.409/,"Will the CQLF Ontology be able to provide a common language for representing and querying complex semantic relationships in heterogeneous data sources, and what are the implications for data integration and knowledge discovery?"
https://aclanthology.org/2020.lrec-1.671/,"What is the effectiveness of using a sequence-to-sequence chatbot in a voice-based conversational agent compared to a QA system, in terms of user satisfaction and conversational flow?"
https://aclanthology.org/2020.lrec-1.688/,"Can a feature-based approach achieve higher accuracy in CEFR classification of Czech, German, and Italian texts than a neural network classifier?"
https://aclanthology.org/K19-1081/,"Can deep learning models using bidirectional recurrent neural networks, conditional random fields, and multilayer perceptrons effectively identify slang in natural sentences, and do they outperform traditional linguistic features in sentence-level detection and token-level identification?"
https://aclanthology.org/2020.lrec-1.547/,Can a supervised learning approach using a transformer-based architecture improve the accuracy of Chinese fine-grained entity typing when compared to traditional rule-based methods?
https://aclanthology.org/2022.cl-4.16/,"Does NEA provide more accurate vector-space embeddings for words, topics, documents, and authors than other state-of-the-art topic models?"
https://aclanthology.org/2020.wmt-1.78/,"Can a supervised classification model using a rule-based approach be developed to predict the quality of machine translation output at the document level, measured by F1 score, and what are the best features to use for this task in the English-French language pair?"
https://aclanthology.org/R17-1028/,How does the proposed system improve the accuracy of action detection from tweets in soccer games by leveraging external knowledge bases and graph theory?
https://aclanthology.org/2020.wmt-1.90/,Can the use of pseudo parallel data selection and hyperparameter tuning improve the performance of Transformer-based neural machine translation systems for translating biomedical terminology from English to Basque? Can the incorporation of monolingual data into synthetic corpora for training NMT models enhance their accuracy on low-resource language pairs like English-Basque?
https://aclanthology.org/K17-1037/,Can a cross-lingual word embedding-based transfer learning approach improve the accuracy of semantic parsing systems for code-switching utterances in German compared to baseline domain adaptation techniques?
https://aclanthology.org/2020.lrec-1.418/,"How can machine learning-based approaches to language processing be modified to ensure that they are compliant with the General Data Protection Regulation's requirements for data protection by design, and what are the implications for data controllers and users of these systems?"
https://aclanthology.org/2024.cl-1.1/,"Can machine learning-based approaches using word embeddings and deep learning architectures improve the accuracy of natural language processing tasks, such as sentiment analysis and text classification, in computational lexical semantics?"
https://aclanthology.org/2023.ranlp-1.39/,"Is it possible to develop a robust method for transferring in-domain performance to out-of-domain settings in conspiracy theory classification using transfer learning techniques, and how can we effectively identify the optimal source domains for this purpose? Can we design an efficient bleaching approach to steer classifiers away from topic-specific words and improve overall performance in out-of-domain settings?"
https://aclanthology.org/K18-1004/,What is the most effective method for incorporating user network information into a neural network-based geolocation model for Twitter users?
https://aclanthology.org/2024.cl-3.1/,Can the application of quality management practices in dataset creation for natural language processing significantly impact the accuracy and reliability of the models trained on those datasets?
